objectId,createdAt,updatedAt,ACL,Make,Year,Model,Category
M7NCEI00iz,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,BMW,1996,8 Series,Coupe
H4ZexLHNVD,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Volvo,1997,V90,Wagon
zaU2LZVaZE,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Acura,1996,RL,Sedan
Bc5zEPJvaa,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Volkswagen,1997,Cabrio,Convertible
v0BQHy14qA,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Volvo,1997,S90,Sedan
kCUjKJ9kMu,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,1500 Regular Cab,Pickup
1vQNg6Bllj,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Buick,1996,Century,"Wagon, Sedan"
ATP0UeLvZI,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Buick,1996,Riviera,Coupe
u0bXG9rCWb,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Buick,1996,Regal,"Coupe, Sedan"
DcjeYgRMZ7,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Buick,1996,Roadmaster,"Sedan, Wagon"
MWlEZCrdhk,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,BMW,1996,M3,Coupe
IZoHGuasVr,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Buick,1996,Park Avenue,Sedan
f640nQn5nv,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Buick,1996,Skylark,"Coupe, Sedan"
tr3MXjOBRf,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Cadillac,1996,DeVille,Sedan
hzwurcyJlD,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,1500 Extended Cab,Pickup
dG30522zkt,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Impala,Sedan
pynJ8dta8S,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Express 1500 Passenger,Van/Minivan
yOT97PuOBI,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Express 3500 Passenger,Van/Minivan
gSFI0WKe6Y,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Cadillac,1996,Fleetwood,Sedan
61xPULCna9,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,3500 Extended Cab,Pickup
GcZQBYnpDF,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,G-Series 2500,Van/Minivan
VkWOgDwqWN,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Astro Passenger,Van/Minivan
ZKcc3J3OXq,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Astro Cargo,Van/Minivan
qAgSflNpMu,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Cadillac,1996,Seville,Sedan
aDvUGSMZ2S,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Cadillac,1996,Eldorado,Coupe
Z2AhMTKvqZ,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,2500 HD Extended Cab,Pickup
1Pn1VNRN1o,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Beretta,Coupe
HNgkNhQGDj,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,G-Series G30,Van/Minivan
WfDoG2UQbv,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,3500 Crew Cab,Pickup
zt1tApvGVC,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,G-Series 1500,Van/Minivan
xmBzDE5lXy,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Lumina,Sedan
ATv6UlgAtE,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Suburban 1500,SUV
MULeVC0NFS,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,2500 Extended Cab,Pickup
3KIOD9uJCW,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Lumina Passenger,Van/Minivan
8BBcfqBnxm,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Sportvan G30,Van/Minivan
O4VemIG4kp,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,2500 Regular Cab,Pickup
2tHHzcs8zG,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Corvette,"Hatchback, Convertible"
Ryze7aIxFA,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Corsica,Sedan
3G7w6kQUKA,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Blazer,SUV
4eBbIzMTO8,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Lumina Cargo,Van/Minivan
EJbgZgYBRH,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Express 2500 Passenger,Van/Minivan
h0rQyFsMzL,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Camaro,"Hatchback, Convertible"
TOL9o1SAnD,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Caprice Classic,"Sedan, Wagon"
IRGo0RbHMY,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,3500 Regular Cab,Pickup
kGvSPFOpFR,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,S10 Regular Cab,Pickup
J62snTL32O,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Cavalier,"Sedan, Coupe, Convertible"
yEvSXFmjFv,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chrysler,1996,Concorde,Sedan
3ChBEg7gzO,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Neon,"Sedan, Coupe"
CI83Qv3Nv8,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chrysler,1996,Cirrus,Sedan
dAknVJ0GHm,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Caravan Passenger,Van/Minivan
WV3VJ1KMZK,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chrysler,1996,Town & Country,Van/Minivan
mpEnNwcaw2,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Monte Carlo,Coupe
OOr8eX86L1,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Grand Caravan Passenger,Van/Minivan
YxdKqfz0mo,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Avenger,Coupe
SVzdWRouar,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Intrepid,Sedan
PCQmZIbvrR,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram 2500 Regular Cab,Pickup
DN84NAyoGq,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chrysler,1996,LHS,Sedan
OCaYNQEVmk,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,S10 Extended Cab,Pickup
0fH8Vqz8M4,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Suburban 2500,SUV
tGW9wctGhe,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chrysler,1996,Sebring,"Coupe, Convertible"
GckUiH92qS,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram 3500 Club Cab,Pickup
UOBmqhJleE,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chevrolet,1996,Tahoe,SUV
4Oad9CvNwz,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Dakota Regular Cab,Pickup
n3odCmMBBJ,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Chrysler,1996,New Yorker,Sedan
jx43UVfYgt,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram Van 3500,Van/Minivan
QOV1EKTtwp,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram Van 1500,Van/Minivan
K40iA1UnjK,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram 1500 Regular Cab,Pickup
E5WKlFsHWf,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram 2500 Club Cab,Pickup
3cEH2HIfvL,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram 1500 Club Cab,Pickup
Cu7HoWv8MT,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram Van 2500,Van/Minivan
WEs3a8jnGh,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Dakota Club Cab,Pickup
nchg1p9p2X,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram 3500 Regular Cab,Pickup
vpbfYSbaSJ,Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:20 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram Wagon 1500,Van/Minivan
veejEu8KAV,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram Wagon 2500,Van/Minivan
XB1CT5xkcN,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Stealth,Hatchback
NF8swN0sWh,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Ram Wagon 3500,Van/Minivan
fRBZ8FLNXf,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Stratus,Sedan
fUfxgUnXQH,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Eagle,1996,Talon,Hatchback
y1dZ5GaKMU,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Contour,Sedan
r0OjG8puXE,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Explorer,SUV
6GPbSRSRvT,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F250 Regular Cab,Pickup
Rcg4SAHX3V,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Crown Victoria,Sedan
jpanHiDdF7,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Dodge,1996,Viper,"Coupe, Convertible"
Uzdgjs1RDH,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Eagle,1996,Vision,Sedan
mCYvIVzAwB,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Aerostar Cargo,Van/Minivan
aTTcemSW5j,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Bronco,SUV
Xy2IggptA6,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Econoline E250 Cargo,Van/Minivan
leGkRumkOR,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Escort,"Hatchback, Sedan, Wagon"
ManwGWGe7J,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Aerostar Passenger,Van/Minivan
Bl5izsTHC6,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Aspire,Hatchback
nG8ToPIgts,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Eagle,1996,Summit,"Sedan, Coupe, Wagon"
ilGP4hJl9y,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Econoline E150 Cargo,Van/Minivan
lnxYE8yE3T,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Club Wagon,Van/Minivan
uMD8TfbNfX,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Econoline E350 Cargo,Van/Minivan
PCA4EGCnWC,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F150 Super Cab,Pickup
FNdDTQQFhG,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F250 Super Cab,Pickup
PH0ajdr6Ra,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Mustang,"Coupe, Convertible"
jTykEmzmEF,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F350 Super Cab,Pickup
ifb3IO56CS,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Windstar Cargo,Van/Minivan
k3NSy3afoi,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F250 Crew Cab,Pickup
zhbs0qBOGh,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Probe,Hatchback
9oqiNe1VFn,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F150 Regular Cab,Pickup
Gh7wcli8b7,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F350 Regular Cab,Pickup
EeouOaAU94,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,F350 Crew Cab,Pickup
2FHcYGG4Yf,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Thunderbird,Coupe
xJVFNbVTBB,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Taurus,"Sedan, Wagon"
FqXK7aIAJb,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,2500 Regular Cab,Pickup
w3Wi8ctBcm,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Ranger Super Cab,Pickup
xFLHifzDhD,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Sonoma Club Coupe Cab,Pickup
4wfWDY3Dxk,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Safari Passenger,Van/Minivan
JPXT4Q2Xpl,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Safari Cargo,Van/Minivan
YeUYD0Dvos,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Geo,1996,Tracker,SUV
slu0jZxFRk,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Savana 2500 Cargo,Van/Minivan
1hnikZdHWB,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,2500 Club Coupe,Pickup
MeYPTMA8RE,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Geo,1996,Prizm,Sedan
LlaUIacy8B,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Ranger Regular Cab,Pickup
42tJujmKkP,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Savana 1500 Cargo,Van/Minivan
C3eWPl07vN,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,3500 Crew Cab,Pickup
fjhXFP3KwK,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Savana 1500 Passenger,Van/Minivan
3Pw4U88PAP,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Savana 3500 Cargo,Van/Minivan
Mrzegq359n,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,1500 Club Coupe,Pickup
VHXVHrwL3Z,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Geo,1996,Metro,"Hatchback, Sedan"
tNekT14IAd,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Savana 2500 Passenger,Van/Minivan
K2hbx6OLLb,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Suburban 1500,SUV
GTznv7wfqo,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,1500 Regular Cab,Pickup
ghE8D6Z5m3,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,Sonoma Regular Cab,Pickup
WCD4Bz8OS9,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Honda,1996,Civic,"Sedan, Coupe, Hatchback"
vphYI000dz,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,Ford,1996,Windstar Passenger,Van/Minivan
n1oYXJhjE3,Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),Mon Jan 27 2020 15:44:21 GMT-0500 (Eastern Standard Time),null,GMC,1996,3500 Club Coupe,Pickup
